Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
1301,SDP,2022-05-25,,MIL,L 1-2,36,33,1,5,5,0,0,0,1,0,0,3,8,.152,.222,.152,.374,5,0,0,0,0,0
1302,SFG,2022-05-25,,NYM,W 9-3,35,30,9,8,0,4,0,4,9,0,1,5,10,.267,.371,.800,1.171,24,1,0,0,0,0
1303,ATL,2022-05-25,,PHI,W 8-4,41,34,8,13,8,2,0,3,7,0,0,7,12,.382,.488,.706,1.194,24,2,0,0,0,0
1304,COL,2022-05-25,@,PIT,L 5-10,40,37,5,13,10,2,0,1,5,0,0,3,8,.351,.400,.486,.886,18,2,0,0,0,0
1305,LAA,2022-05-25,,TEX,L 2-7,34,32,2,6,5,1,0,0,2,1,0,2,10,.188,.235,.219,.454,7,1,0,0,0,0
1306,PHI,2022-05-25,@,ATL,L 4-8,41,37,4,11,8,2,0,1,4,0,0,3,9,.297,.366,.432,.798,16,0,1,0,0,0
1307,CIN,2022-05-25,,CHC,W 4-3,33,31,4,7,5,0,1,1,4,1,0,2,8,.226,.273,.387,.660,12,0,0,0,0,0
1308,CHC,2022-05-25,@,CIN,L 3-4,37,32,3,5,3,2,0,0,3,1,0,4,8,.156,.270,.219,.489,7,0,1,0,0,0
1309,OAK,2022-05-26,,TEX,L 1-4,34,31,1,5,3,2,0,0,0,1,0,3,6,.161,.235,.226,.461,7,1,0,0,0,0
1310,LAA,2022-05-26,,TOR,L 3-6,36,35,3,10,9,1,0,0,3,0,0,1,5,.286,.306,.314,.620,11,2,0,0,0,0
1311,LAD,2022-05-26,@,ARI,W 14-1,54,50,14,24,14,7,1,2,14,0,0,4,2,.480,.519,.780,1.299,39,1,0,0,0,0
1312,PHI,2022-05-26,@,ATL,W 4-1,35,32,4,6,3,2,0,1,4,0,0,2,7,.188,.257,.344,.601,11,1,1,0,0,0
1313,CIN,2022-05-26,,CHC,W 20-5,49,38,20,20,14,3,1,2,20,0,1,7,4,.526,.563,.816,1.378,31,0,0,1,3,1
1314,CHC,2022-05-26,@,CIN,L 5-20,38,35,5,8,3,2,0,3,5,2,0,2,8,.229,.289,.543,.832,19,1,1,0,0,0
1315,MIN,2022-05-26,,KCR,L 2-3,41,39,2,12,11,1,0,0,2,0,0,2,10,.308,.341,.333,.675,13,0,0,0,0,0
1316,KCR,2022-05-26,@,MIN,W 3-2,35,32,3,6,4,2,0,0,3,0,0,3,7,.188,.257,.250,.507,8,1,0,0,0,0
1317,TBR,2022-05-26,,NYY,L 2-7,34,33,2,6,5,1,0,0,2,0,0,1,6,.182,.206,.212,.418,7,1,0,0,0,0
1318,TEX,2022-05-26,@,OAK,W 4-1,36,34,4,7,4,2,0,1,4,0,0,2,15,.206,.250,.353,.603,12,0,0,0,0,0
1319,NYY,2022-05-26,@,TBR,W 7-2,39,32,7,6,5,1,0,0,4,1,0,5,6,.188,.308,.219,.526,7,0,1,0,1,0
1320,MIL,2022-05-26,@,STL,W 4-3,40,39,4,12,8,3,0,1,4,0,0,1,5,.308,.325,.462,.787,18,1,0,0,0,0
1321,COL,2022-05-26,@,WSN,L 3-7,36,34,3,8,5,2,1,0,3,1,0,2,4,.235,.278,.353,.631,12,3,0,0,0,0
1322,TOR,2022-05-26,@,LAA,W 6-3,36,33,6,7,3,1,0,3,6,0,1,3,15,.212,.278,.515,.793,17,0,0,0,0,0
1323,CHW,2022-05-26,,BOS,L 7-16,42,36,7,10,7,2,0,1,7,0,0,5,7,.278,.357,.417,.774,15,0,0,0,1,0
1324,BOS,2022-05-26,@,CHW,W 16-7,51,46,16,19,12,4,0,3,14,1,0,5,12,.413,.471,.696,1.166,32,1,0,0,0,0
1325,DET,2022-05-26,,CLE,W 4-3,39,33,4,9,7,2,0,0,4,0,0,4,10,.273,.359,.333,.692,11,0,1,0,1,0
1326,CLE,2022-05-26,@,DET,L 3-4,35,34,3,8,6,2,0,0,3,0,0,1,6,.235,.257,.294,.551,10,0,0,0,0,0
1327,WSN,2022-05-26,,COL,W 7-3,38,31,7,9,5,3,1,0,7,1,0,5,3,.290,.378,.452,.830,14,1,0,1,1,0
1328,ARI,2022-05-26,,LAD,L 1-14,36,34,1,8,6,1,0,1,1,0,0,2,5,.235,.278,.353,.631,12,1,0,0,0,0
1329,STL,2022-05-26,,MIL,L 3-4,41,33,3,7,5,1,0,1,3,0,0,6,4,.212,.341,.333,.675,11,0,1,0,1,0
1330,ATL,2022-05-26,,PHI,L 1-4,34,32,1,5,3,2,0,0,0,0,0,1,11,.156,.206,.219,.425,7,0,1,0,0,0
1331,ATL,2022-05-27,,MIA,W 6-4,33,30,6,6,1,4,0,1,6,0,0,3,7,.200,.273,.433,.706,13,0,0,0,0,0
1332,ARI,2022-05-27,,LAD,L 4-6,41,33,4,9,7,2,0,0,4,0,0,4,7,.273,.390,.333,.724,11,2,3,0,1,0
1333,STL,2022-05-27,,MIL,W 4-2,31,30,4,5,3,0,1,1,4,2,0,1,7,.167,.194,.333,.527,10,0,0,0,0,0
1334,PHI,2022-05-27,@,NYM,L 6-8,40,36,6,9,6,2,0,1,6,0,0,3,12,.250,.325,.389,.714,14,0,1,0,0,0
1335,NYM,2022-05-27,,PHI,W 8-6,38,30,8,9,6,2,0,1,8,2,0,5,9,.300,.395,.467,.861,14,2,1,0,2,1
1336,SDP,2022-05-27,,PIT,W 4-3,34,29,4,8,7,0,0,1,4,0,0,4,7,.276,.364,.379,.743,11,1,0,1,0,0
1337,PIT,2022-05-27,@,SDP,L 3-4,34,30,3,4,1,2,0,1,3,0,0,3,6,.133,.212,.300,.512,9,0,0,1,0,0
1338,CIN,2022-05-27,,SFG,W 5-1,38,32,5,9,6,2,0,1,5,1,0,4,6,.281,.378,.438,.816,14,1,1,0,0,0
1339,MIL,2022-05-27,@,STL,L 2-4,37,33,2,8,7,0,0,1,2,0,1,4,8,.242,.324,.333,.658,11,1,0,0,0,0
1340,OAK,2022-05-27,,TEX,L 5-8,34,31,5,5,2,1,0,2,4,1,0,3,9,.161,.235,.387,.622,12,1,0,0,0,0
1341,LAA,2022-05-27,,TOR,L 3-4,35,35,3,7,4,1,0,2,3,1,0,0,14,.200,.200,.400,.600,14,0,0,0,0,0
1342,LAD,2022-05-27,@,ARI,W 6-4,37,34,6,8,4,0,1,3,6,1,0,3,4,.235,.297,.559,.856,19,1,0,0,0,0
1343,MIA,2022-05-27,@,ATL,L 4-6,35,32,4,5,3,0,0,2,4,1,0,3,10,.156,.229,.344,.572,11,1,0,0,0,0
1344,SFG,2022-05-27,@,CIN,L 1-5,35,31,1,6,6,0,0,0,1,0,0,3,3,.194,.286,.194,.479,6,1,1,0,0,0
1345,SEA,2022-05-27,,HOU,W 6-1,37,34,6,10,5,1,0,4,6,0,0,2,6,.294,.351,.676,1.028,23,0,1,0,0,0
1346,MIN,2022-05-27,,KCR,W 10-7,47,38,10,15,11,1,1,2,10,0,0,7,4,.395,.478,.632,1.110,24,0,0,1,1,1
1347,KCR,2022-05-27,@,MIN,L 7-10,45,37,7,13,9,1,1,2,7,2,0,8,10,.351,.467,.595,1.061,22,3,0,0,0,0
1348,TBR,2022-05-27,,NYY,L 0-2,28,28,0,2,1,1,0,0,0,0,1,0,7,.071,.071,.107,.179,3,0,0,0,0,0
1349,TEX,2022-05-27,@,OAK,W 8-5,38,37,8,13,11,2,0,0,8,2,0,1,8,.351,.368,.405,.774,15,2,0,0,0,0
1350,HOU,2022-05-27,@,SEA,L 1-6,37,35,1,9,8,1,0,0,1,1,0,2,8,.257,.297,.286,.583,10,1,0,0,0,0
1351,NYY,2022-05-27,@,TBR,W 2-0,34,33,2,6,3,1,0,2,2,0,0,1,10,.182,.206,.394,.600,13,0,0,0,0,0
1352,TOR,2022-05-27,@,LAA,W 4-3,37,34,4,11,8,3,0,0,2,1,0,2,7,.324,.361,.412,.773,14,3,0,1,0,0
1353,BOS,2022-05-27,,BAL,L 8-12,46,40,8,14,8,5,0,1,7,0,0,3,4,.350,.435,.550,.985,22,1,3,0,0,0
1354,BAL,2022-05-27,@,BOS,W 12-8,45,40,12,15,11,1,0,3,10,0,0,4,6,.375,.422,.625,1.047,25,1,0,0,1,0
1355,TOR,2022-05-28,@,LAA,W 6-5,41,36,6,10,5,5,0,0,6,0,0,5,5,.278,.366,.417,.783,15,1,0,0,0,1
1356,CHW,2022-05-28,,CHC,L 1-5,35,32,1,7,5,1,0,1,1,0,0,3,8,.219,.286,.344,.629,11,1,0,0,0,0
1357,DET,2022-05-28,,CLE,L 1-8,36,34,1,10,9,1,0,0,1,0,0,1,7,.294,.306,.324,.629,11,2,0,0,1,0
1358,CLE,2022-05-28,@,DET,W 8-1,42,37,8,11,6,3,1,1,8,2,0,4,4,.297,.366,.514,.879,19,0,0,1,0,0
1359,OAK,2022-05-28,,TEX,L 4-11,39,37,4,10,7,2,0,1,4,1,0,2,8,.270,.308,.405,.713,15,0,0,0,0,0
1360,LAA,2022-05-28,,TOR,L 5-6,45,39,5,13,11,1,0,1,5,0,0,4,8,.333,.422,.436,.858,17,0,2,0,0,1
1361,LAD,2022-05-28,@,ARI,W 3-2,36,32,3,10,6,3,0,1,3,1,1,3,9,.313,.361,.500,.861,16,0,0,0,1,0
1362,MIA,2022-05-28,@,ATL,W 4-1,40,33,4,8,6,1,0,1,4,2,0,6,6,.242,.350,.364,.714,12,1,0,0,1,0
1363,CHC,2022-05-28,@,CHW,W 5-1,39,34,5,10,8,2,0,0,5,3,2,5,3,.294,.385,.353,.738,12,1,0,0,0,1
1364,SFG,2022-05-28,@,CIN,L 2-3,40,38,2,12,7,4,0,1,2,0,0,2,9,.316,.350,.500,.850,19,0,0,0,0,0
1365,ATL,2022-05-28,,MIA,L 1-4,31,29,1,5,4,1,0,0,1,1,0,1,16,.172,.226,.207,.433,6,1,1,0,0,0
1366,ARI,2022-05-28,,LAD,L 2-3,33,32,2,5,1,2,2,0,2,0,0,1,12,.156,.182,.344,.526,11,0,0,0,0,0
1367,STL,2022-05-28,,MIL,W 8-3,37,36,8,12,9,1,0,2,8,0,1,1,4,.333,.351,.528,.879,19,0,0,0,0,0
1368,PHI,2022-05-28,@,NYM,L 2-8,38,34,2,7,6,1,0,0,2,0,0,3,5,.206,.289,.235,.525,8,1,1,0,0,0
1369,NYM,2022-05-28,,PHI,W 8-2,36,30,8,10,7,1,1,1,8,0,0,4,5,.333,.389,.533,.922,16,1,0,0,2,0
1370,SDP,2022-05-28,,PIT,L 2-4,45,36,2,10,7,3,0,0,2,0,0,7,8,.278,.386,.361,.747,13,0,0,1,1,1
1371,PIT,2022-05-28,@,SDP,W 4-2,40,35,4,8,5,2,0,1,4,3,0,4,15,.229,.325,.371,.696,13,1,1,0,0,0
1372,CIN,2022-05-28,,SFG,W 3-2,30,29,3,5,4,0,0,1,3,0,0,1,10,.172,.200,.276,.476,8,0,0,0,0,0
1373,MIL,2022-05-28,@,STL,L 3-8,37,34,3,7,5,0,0,2,3,0,0,3,9,.206,.270,.382,.653,13,1,0,0,0,0
1374,SEA,2022-05-28,,HOU,W 6-0,43,37,6,13,8,4,0,1,6,1,0,4,9,.351,.419,.541,.959,20,0,1,0,1,0
1375,MIN,2022-05-28,,KCR,L 3-7,41,38,3,11,9,1,0,1,3,0,0,3,10,.289,.341,.395,.736,15,0,0,0,0,0
1376,KCR,2022-05-28,@,MIN,W 7-3,42,39,7,11,6,5,0,0,7,1,0,2,7,.282,.333,.410,.744,16,0,1,0,0,0
1377,TBR,2022-05-28,,NYY,W 3-1,33,30,3,7,5,1,1,0,3,0,0,3,10,.233,.303,.333,.636,10,1,0,0,0,0
1378,TEX,2022-05-28,@,OAK,W 11-4,49,44,11,18,10,4,1,3,11,1,0,4,3,.409,.469,.750,1.219,33,1,1,0,0,1
1379,HOU,2022-05-28,@,SEA,L 0-6,34,32,0,5,4,1,0,0,0,0,0,1,6,.156,.206,.188,.393,6,0,1,0,0,0
1380,NYY,2022-05-28,@,TBR,L 1-3,29,28,1,4,3,1,0,0,1,0,0,0,9,.143,.138,.179,.317,5,1,0,0,1,0
1381,WSN,2022-05-28 (1),,COL,W 13-7,45,37,13,14,7,5,0,2,13,1,0,7,6,.378,.489,.676,1.165,25,1,1,0,0,0
1382,BOS,2022-05-28 (1),,BAL,W 5-3,39,36,5,13,8,4,0,1,5,0,0,3,5,.361,.410,.556,.966,20,0,0,0,0,0
1383,BAL,2022-05-28 (1),@,BOS,L 3-5,33,32,3,7,5,1,0,1,3,1,0,1,6,.219,.242,.344,.586,11,3,0,0,0,0
1384,COL,2022-05-28 (1),@,WSN,L 7-13,41,38,7,12,10,1,0,1,7,1,0,2,7,.316,.341,.421,.763,16,0,0,0,1,0
1385,COL,2022-05-28 (2),@,WSN,W 3-2,41,36,3,10,10,0,0,0,3,0,0,3,5,.278,.350,.278,.628,10,0,1,1,0,0
1386,WSN,2022-05-28 (2),,COL,L 2-3,36,35,2,8,1,6,0,1,2,2,0,1,11,.229,.250,.486,.736,17,0,0,0,0,0
1387,BOS,2022-05-28 (2),,BAL,L 2-4,37,36,2,9,6,3,0,0,2,0,0,1,6,.250,.270,.333,.604,12,1,0,0,0,0
1388,BAL,2022-05-28 (2),@,BOS,W 4-2,38,34,4,7,5,1,0,1,4,2,0,4,7,.206,.289,.324,.613,11,1,0,0,0,0
1389,TOR,2022-05-29,@,LAA,W 11-10,48,40,11,13,8,4,0,1,11,0,0,8,8,.325,.438,.500,.938,20,1,0,0,0,1
1390,BOS,2022-05-29,,BAL,W 12-2,43,38,12,15,5,5,0,5,12,0,0,5,8,.395,.465,.921,1.386,35,1,0,0,0,0
1391,BAL,2022-05-29,@,BOS,L 2-12,36,31,2,7,4,3,0,0,1,0,0,4,7,.226,.333,.323,.656,10,3,1,0,0,0
1392,CHW,2022-05-29,,CHC,W 5-4 (12),48,44,5,10,9,1,0,0,4,2,0,3,4,.227,.271,.250,.521,11,0,0,0,1,0
1393,DET,2022-05-29,,CLE,W 2-1,29,28,2,4,2,0,0,2,2,0,1,1,8,.143,.172,.357,.530,10,0,0,0,0,0
1394,CLE,2022-05-29,@,DET,L 1-2,35,33,1,7,7,0,0,0,1,1,0,1,9,.212,.229,.212,.441,7,0,0,0,1,0
1395,SDP,2022-05-29,,PIT,W 4-2 (10),35,33,4,8,6,0,0,2,4,0,0,2,7,.242,.286,.424,.710,14,1,0,0,0,0
1396,PIT,2022-05-29,@,SDP,L 2-4 (10),37,32,2,5,4,1,0,0,2,0,0,3,11,.156,.250,.188,.438,6,1,1,1,0,0
1397,CIN,2022-05-29,,SFG,L 4-6,36,32,4,8,6,1,0,1,4,0,0,4,9,.250,.333,.375,.708,12,2,0,0,0,0
1398,MIL,2022-05-29,@,STL,W 8-0,40,38,8,13,7,2,1,3,8,0,0,2,9,.342,.375,.684,1.059,26,1,0,0,0,0
1399,COL,2022-05-29,@,WSN,L 5-6,40,36,5,10,7,2,0,1,5,0,0,4,9,.278,.350,.417,.767,15,1,0,0,0,0
1400,SEA,2022-05-29,,HOU,L 1-2,35,29,1,5,5,0,0,0,1,0,0,3,11,.172,.273,.172,.445,5,1,1,2,0,0
1401,MIN,2022-05-29,,KCR,W 7-3,38,34,7,11,5,3,0,3,7,0,0,3,5,.324,.395,.676,1.071,23,0,1,0,0,0
1402,KCR,2022-05-29,@,MIN,L 3-7,35,34,3,7,5,2,0,0,3,0,0,1,8,.206,.229,.265,.493,9,0,0,0,0,0
1403,TBR,2022-05-29,,NYY,W 4-2,31,26,4,2,0,0,0,2,4,0,0,4,9,.077,.226,.308,.533,8,0,1,0,0,0
1404,TEX,2022-05-29,@,OAK,L 5-6,39,35,5,7,4,1,0,2,4,1,0,3,4,.200,.263,.400,.663,14,0,0,1,0,1
1405,HOU,2022-05-29,@,SEA,W 2-1,35,32,2,6,4,1,0,1,2,1,0,3,3,.188,.257,.313,.570,10,1,0,0,0,1
1406,NYY,2022-05-29,@,TBR,L 2-4,36,36,2,9,7,0,0,2,2,1,0,0,9,.250,.250,.417,.667,15,1,0,0,0,0
1407,OAK,2022-05-29,,TEX,W 6-5,48,41,6,14,12,2,0,0,4,0,0,6,7,.341,.438,.390,.828,16,2,1,0,0,1
1408,LAA,2022-05-29,,TOR,L 10-11,44,39,10,12,4,3,1,4,9,1,0,4,11,.308,.386,.744,1.130,29,0,1,0,0,0
1409,LAD,2022-05-29,@,ARI,W 3-1,32,30,3,4,3,0,0,1,3,0,0,2,5,.133,.188,.233,.421,7,0,0,0,0,0
1410,MIA,2022-05-29,@,ATL,L 3-6,38,33,3,7,5,0,0,2,3,0,0,4,9,.212,.316,.394,.710,13,1,1,0,0,0
1411,CHC,2022-05-29,@,CHW,L 4-5 (12),46,38,4,5,4,1,0,0,2,3,0,5,10,.132,.227,.158,.385,6,2,0,2,1,1
1412,SFG,2022-05-29,@,CIN,W 6-4,39,33,6,6,2,3,0,1,6,0,0,5,13,.182,.308,.364,.671,12,0,1,0,0,0
1413,WSN,2022-05-29,,COL,W 6-5,37,33,6,9,5,2,0,2,5,2,0,4,4,.273,.351,.515,.867,17,0,0,0,0,0
1414,ATL,2022-05-29,,MIA,W 6-3,35,35,6,11,2,6,0,3,6,2,0,0,6,.314,.314,.743,1.057,26,0,0,0,0,0
1415,ARI,2022-05-29,,LAD,L 1-3,37,33,1,8,6,1,1,0,1,0,0,2,11,.242,.306,.333,.639,11,2,1,1,0,0
1416,STL,2022-05-29,,MIL,L 0-8,32,31,0,4,3,1,0,0,0,0,0,1,12,.129,.156,.161,.318,5,1,0,0,0,0
1417,PHI,2022-05-29,@,NYM,L 4-5 (10),40,34,4,5,3,1,0,1,3,2,0,6,9,.147,.275,.265,.540,9,1,0,0,0,1
1418,NYM,2022-05-29,,PHI,W 5-4 (10),41,36,5,7,3,2,1,1,5,0,0,4,10,.194,.293,.389,.682,14,0,1,0,0,2
1419,MIA,2022-05-30,@,COL,L 1-7,33,32,1,5,2,1,1,1,1,1,0,1,8,.156,.182,.344,.526,11,1,0,0,0,0
1420,COL,2022-05-30,,MIA,W 7-1,37,31,7,10,7,1,2,0,7,0,0,5,8,.323,.405,.484,.889,15,2,0,0,1,0
1421,PIT,2022-05-30,@,LAD,W 6-5,39,36,6,9,6,0,1,2,5,2,1,3,11,.250,.308,.472,.780,17,0,0,0,0,0
1422,WSN,2022-05-30,@,NYM,L 5-13,40,33,5,10,8,1,1,0,5,0,0,5,3,.303,.400,.394,.794,13,2,1,0,1,0
1423,SFG,2022-05-30,@,PHI,W 5-4 (10),39,35,5,6,3,0,0,3,5,0,1,2,7,.171,.256,.429,.685,15,0,2,0,0,0
1424,LAD,2022-05-30,,PIT,L 5-6,40,37,5,10,3,4,0,3,5,0,0,3,10,.270,.325,.622,.947,23,1,0,0,0,0
1425,OAK,2022-05-30,,HOU,L 1-5,30,27,1,2,1,1,0,0,1,0,0,3,7,.074,.167,.111,.278,3,2,0,0,0,0
1426,CLE,2022-05-30,,KCR,W 7-3,38,32,7,8,5,0,1,2,6,1,0,5,4,.250,.368,.500,.868,16,0,1,0,0,0
1427,DET,2022-05-30,,MIN,W 7-5,40,37,7,13,9,2,1,1,5,0,0,2,7,.351,.400,.541,.941,20,0,1,0,0,0
1428,HOU,2022-05-30,@,OAK,W 5-1,38,34,5,6,2,0,1,3,5,1,0,2,7,.176,.263,.500,.763,17,0,2,0,0,0
1429,BOS,2022-05-30,,BAL,L 0-10,32,31,0,4,2,2,0,0,0,0,0,1,5,.129,.156,.194,.350,6,0,0,0,0,0
1430,BAL,2022-05-30,@,BOS,W 10-0,42,38,10,14,6,3,2,3,9,0,0,2,8,.368,.405,.789,1.194,30,1,1,0,1,0
1431,KCR,2022-05-30,@,CLE,L 3-7,38,35,3,9,5,3,0,1,3,0,0,3,9,.257,.316,.429,.744,15,1,0,0,0,1
1432,MIN,2022-05-30,@,DET,L 5-7,38,36,5,10,6,1,0,3,4,0,0,2,7,.278,.316,.556,.871,20,1,0,0,0,0
1433,STL,2022-05-30,,SDP,W 6-3,38,32,6,10,7,1,0,2,6,1,0,6,4,.313,.421,.531,.952,17,1,0,0,0,0
1434,PHI,2022-05-30,,SFG,L 4-5 (10),34,33,4,5,2,0,0,3,4,0,1,0,12,.152,.147,.424,.571,14,0,0,0,1,0
1435,SDP,2022-05-30,@,STL,L 3-6,39,37,3,11,9,2,0,0,3,0,0,2,13,.297,.333,.351,.685,13,1,0,0,0,0
1436,NYM,2022-05-30,,WSN,W 13-5,43,39,13,16,12,1,0,3,12,1,0,4,2,.410,.465,.667,1.132,26,1,0,0,0,0
1437,TEX,2022-05-30,,TBR,W 9-5,40,36,9,13,8,3,0,2,8,1,0,4,9,.361,.425,.611,1.036,22,0,0,0,0,0
1438,TBR,2022-05-30,@,TEX,L 5-9,41,35,5,10,8,2,0,0,5,0,0,4,8,.286,.366,.343,.709,12,0,1,0,1,0
1439,ATL,2022-05-30,@,ARI,L 2-6,37,35,2,8,5,2,0,1,1,0,0,2,8,.229,.270,.371,.642,13,0,0,0,0,0
1440,ARI,2022-05-30,,ATL,W 6-2,34,31,6,7,3,3,0,1,6,0,0,3,9,.226,.294,.419,.713,13,0,0,0,0,0
1441,MIL,2022-05-30 (1),@,CHC,W 7-6,36,33,7,7,3,1,0,3,7,0,0,2,8,.212,.278,.515,.793,17,1,1,0,0,0
1442,CHC,2022-05-30 (1),,MIL,L 6-7,44,39,6,12,8,2,0,2,6,3,0,5,12,.308,.386,.513,.899,20,1,0,0,0,0
1443,CHC,2022-05-30 (2),,MIL,L 1-3,33,31,1,6,5,0,0,1,1,1,0,2,15,.194,.242,.290,.533,9,2,0,0,0,0
1444,MIL,2022-05-30 (2),@,CHC,W 3-1,37,31,3,3,0,1,0,2,3,0,0,4,11,.097,.243,.323,.566,10,0,2,0,0,0
1445,TEX,2022-05-31,,TBR,W 3-0,33,30,3,7,3,2,0,2,3,3,1,1,6,.233,.303,.500,.803,15,0,2,0,0,0
1446,TBR,2022-05-31,@,TEX,L 0-3,30,30,0,3,3,0,0,0,0,0,0,0,6,.100,.100,.100,.200,3,0,0,0,0,0
1447,CHW,2022-05-31,@,TOR,L 5-6,41,38,5,13,8,4,0,1,5,0,0,3,9,.342,.390,.526,.917,20,1,0,0,0,0
1448,ATL,2022-05-31,@,ARI,L 7-8 (10),42,39,7,14,9,4,0,1,7,0,0,2,8,.359,.405,.538,.943,21,2,1,0,0,0
1449,ARI,2022-05-31,,ATL,W 8-7 (10),42,35,8,12,8,3,0,1,8,1,0,4,7,.343,.405,.514,.919,18,2,1,0,2,2
1450,CIN,2022-05-31,@,BOS,W 2-1,37,35,2,8,6,2,0,0,0,1,0,2,6,.229,.270,.286,.556,10,1,0,0,0,0
1451,MIL,2022-05-31,@,CHC,L 7-8,40,34,7,7,4,1,1,1,7,1,0,5,10,.206,.325,.382,.707,13,0,1,0,0,0
1452,PIT,2022-05-31,@,LAD,W 5-3,40,37,5,11,8,1,0,2,5,0,0,2,13,.297,.333,.486,.820,18,0,0,1,0,1
1453,CHC,2022-05-31,,MIL,W 8-7,41,35,8,12,4,3,2,3,7,2,0,5,7,.343,.439,.800,1.239,28,0,1,0,0,0
1454,WSN,2022-05-31,@,NYM,L 0-10,35,32,0,7,7,0,0,0,0,1,0,3,5,.219,.286,.219,.504,7,1,0,0,0,0
1455,SFG,2022-05-31,@,PHI,W 7-4 (11),49,43,7,12,7,4,0,1,6,0,0,5,11,.279,.347,.442,.789,19,1,0,0,1,1
1456,LAD,2022-05-31,,PIT,L 3-5,38,30,3,4,3,0,0,1,2,1,0,7,11,.133,.316,.233,.549,7,0,1,0,0,0
1457,NYY,2022-05-31,,LAA,W 9-1,38,34,9,13,7,4,0,2,9,1,1,3,5,.382,.421,.676,1.098,23,1,0,0,1,0
1458,SEA,2022-05-31,@,BAL,W 10-0,45,38,10,13,7,5,1,0,10,0,0,3,4,.342,.400,.526,.926,20,0,2,0,2,0
1459,TOR,2022-05-31,,CHW,W 6-5,39,36,6,12,6,4,0,2,6,0,0,3,10,.333,.385,.611,.996,22,0,0,0,0,0
1460,BOS,2022-05-31,,CIN,L 1-2,33,30,1,4,3,1,0,0,1,0,0,3,15,.133,.212,.167,.379,5,1,0,0,0,0
1461,KCR,2022-05-31,@,CLE,L 3-8,37,33,3,7,4,3,0,0,3,0,0,2,8,.212,.297,.303,.600,10,0,2,0,0,0
1462,OAK,2022-05-31,,HOU,L 1-3,39,34,1,8,4,4,0,0,1,1,0,5,7,.235,.333,.353,.686,12,1,0,0,0,0
1463,CLE,2022-05-31,,KCR,W 8-3,41,35,8,12,7,3,1,1,8,2,0,4,4,.343,.425,.571,.996,20,0,1,1,0,2
1464,LAA,2022-05-31,@,NYY,L 1-9,36,33,1,7,4,2,0,1,1,2,0,3,5,.212,.278,.364,.641,12,0,0,0,0,0
1465,HOU,2022-05-31,@,OAK,W 3-1,36,32,3,7,6,0,0,1,3,0,0,4,9,.219,.306,.313,.618,10,2,0,0,0,0
1466,BAL,2022-05-31,,SEA,L 0-10,33,31,0,5,4,1,0,0,0,0,0,1,12,.161,.212,.194,.406,6,1,1,0,0,0
1467,STL,2022-05-31,,SDP,W 3-2 (10),40,33,3,7,5,2,0,0,3,1,1,5,7,.212,.300,.273,.573,9,0,0,0,2,1
1468,PHI,2022-05-31,,SFG,L 4-7 (11),49,41,4,9,6,3,0,0,3,1,0,8,10,.220,.347,.293,.640,12,1,0,0,0,2
1469,SDP,2022-05-31,@,STL,L 2-3 (10),37,34,2,5,3,1,0,1,2,0,0,3,13,.147,.216,.265,.481,9,0,0,0,0,0
1470,NYM,2022-05-31,,WSN,W 10-0,44,41,10,17,14,1,0,2,10,0,0,2,12,.415,.455,.585,1.040,24,0,1,0,0,1
1471,MIN,2022-05-31 (1),@,DET,W 8-2,40,38,8,9,6,2,0,1,8,0,0,2,12,.237,.275,.368,.643,14,0,0,0,0,0
1472,DET,2022-05-31 (1),,MIN,L 2-8,35,35,2,8,5,3,0,0,2,0,0,0,6,.229,.229,.314,.543,11,0,0,0,0,0
1473,DET,2022-05-31 (2),,MIN,W 4-0,34,29,4,5,3,1,0,1,4,2,0,4,9,.172,.294,.310,.604,9,1,1,0,0,0
1474,MIN,2022-05-31 (2),@,DET,L 0-4,32,30,0,3,2,1,0,0,0,0,0,2,8,.100,.156,.133,.290,4,0,0,0,0,0
1475,SEA,2022-06-01,@,BAL,L 2-9,36,33,2,8,6,1,0,1,2,0,0,3,8,.242,.306,.364,.669,12,1,0,0,0,0
1476,TOR,2022-06-01,,CHW,W 7-3,41,33,7,10,4,3,0,3,7,0,1,8,10,.303,.439,.667,1.106,22,0,0,0,0,0
1477,BOS,2022-06-01,,CIN,W 7-1,36,32,7,8,3,4,1,0,7,0,0,4,13,.250,.333,.438,.771,14,0,0,0,0,1
1478,KCR,2022-06-01,@,CLE,L 0-4,36,34,0,7,7,0,0,0,0,0,0,2,15,.206,.250,.206,.456,7,0,0,0,0,0
1479,MIN,2022-06-01,@,DET,L 0-5,30,29,0,2,2,0,0,0,0,0,0,1,9,.069,.100,.069,.169,2,1,0,0,0,0
1480,STL,2022-06-01,,SDP,W 5-2,32,29,5,8,6,1,0,1,5,0,0,2,4,.276,.313,.414,.726,12,2,0,0,1,0
1481,PHI,2022-06-01,,SFG,W 6-5,36,35,6,10,7,1,0,2,6,2,0,1,7,.286,.306,.486,.791,17,0,0,0,0,0
1482,SDP,2022-06-01,@,STL,L 2-5,36,33,2,6,4,1,0,1,2,0,0,3,3,.182,.250,.303,.553,10,0,0,0,0,0
1483,NYM,2022-06-01,,WSN,W 5-0,37,30,5,8,7,1,0,0,4,0,0,5,3,.267,.378,.300,.678,9,1,1,0,1,0
