Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
110,OAK,2023-04-03,,CLE,L 11-12 (10),46,43,11,14,8,3,0,3,11,0,0,3,9,.326,.370,.605,.974,26,1,0,0,0,0
111,KCR,2023-04-03,,TOR,W 9-5,37,33,9,10,6,2,1,1,9,2,0,3,11,.303,.378,.515,.894,17,0,1,0,0,0
112,PHI,2023-04-03,@,NYY,L 1-8,37,37,1,11,9,2,0,0,1,0,0,0,7,.297,.297,.351,.649,13,0,0,0,0,0
113,COL,2023-04-03,@,LAD,L 4-13,35,32,4,6,4,2,0,0,3,0,0,3,12,.188,.257,.250,.507,8,1,0,0,0,0
114,SDP,2023-04-03,,ARI,W 5-4,36,31,5,8,3,2,0,3,5,0,0,5,6,.258,.361,.613,.974,19,1,0,0,0,0
115,ATL,2023-04-03,@,STL,W 8-4,40,35,8,10,4,3,0,3,8,0,1,5,9,.286,.375,.629,1.004,22,1,0,0,0,0
116,TBR,2023-04-03,@,WSN,W 6-2,37,34,6,9,6,0,0,3,6,1,0,1,5,.265,.270,.529,.800,18,0,0,0,2,0
117,TEX,2023-04-03,,BAL,L 0-2,31,29,0,1,1,0,0,0,0,0,0,1,7,.034,.097,.034,.131,1,0,1,0,0,0
118,CHC,2023-04-03,@,CIN,L 6-7,44,39,6,12,8,3,0,1,6,0,0,3,8,.308,.372,.462,.834,18,0,1,0,0,0
119,BOS,2023-04-03,,PIT,L 6-7,45,38,6,10,6,1,0,3,6,0,0,7,10,.263,.378,.526,.904,20,0,0,0,0,1
120,TOR,2023-04-03,@,KCR,L 5-9,42,36,5,10,7,2,0,1,3,1,0,6,8,.278,.381,.417,.798,15,1,0,0,0,0
121,LAD,2023-04-03,,COL,W 13-4,43,36,13,13,6,2,2,3,13,0,0,5,11,.361,.442,.778,1.220,28,1,1,0,1,0
122,MIL,2023-04-03,,NYM,W 10-0,42,34,10,10,8,0,0,2,10,2,0,8,6,.294,.429,.471,.899,16,0,0,0,0,0
123,CHW,2023-04-03,,SFG,L 3-12,33,31,3,5,2,2,0,1,3,0,0,2,5,.161,.212,.323,.535,10,1,0,0,0,0
124,PIT,2023-04-03,@,BOS,W 7-6,38,35,7,9,4,2,0,3,7,0,0,3,10,.257,.316,.571,.887,20,1,0,0,0,0
125,BAL,2023-04-03,@,TEX,W 2-0,33,29,2,4,2,0,0,2,2,1,0,4,12,.138,.242,.345,.587,10,2,0,0,0,0
126,CIN,2023-04-03,,CHC,W 7-6,37,33,7,10,7,1,1,1,7,0,0,2,6,.303,.378,.485,.863,16,1,2,0,0,0
127,SEA,2023-04-03,,LAA,L 3-7,38,33,3,5,2,3,0,0,3,2,0,4,8,.152,.263,.242,.506,8,0,1,0,0,0
128,NYM,2023-04-03,@,MIL,L 0-10,36,29,0,3,3,0,0,0,0,0,0,6,9,.103,.278,.103,.381,3,0,1,0,0,0
129,HOU,2023-04-03,,DET,L 6-7 (11),49,42,6,9,7,1,0,1,6,0,0,5,4,.214,.313,.310,.622,13,1,1,0,0,1
130,MIN,2023-04-03,@,MIA,W 11-1,40,36,11,10,4,1,1,4,11,0,0,4,3,.278,.350,.694,1.044,25,1,0,0,0,0
131,LAA,2023-04-04,@,SEA,L 2-11,37,33,2,7,5,2,0,0,2,0,0,3,8,.212,.270,.273,.543,9,0,0,0,1,0
132,PIT,2023-04-04,@,BOS,W 4-1,37,33,4,5,2,1,0,2,4,2,0,4,9,.152,.243,.364,.607,12,0,0,0,0,0
133,TOR,2023-04-04,@,KCR,W 4-1,39,37,4,11,8,2,0,1,3,2,0,2,7,.297,.333,.432,.766,16,0,0,0,0,0
134,TEX,2023-04-04,,BAL,L 2-7,33,32,2,7,4,1,0,2,2,0,0,1,8,.219,.242,.438,.680,14,2,0,0,0,0
135,TBR,2023-04-04,@,WSN,W 10-6,40,35,10,10,3,3,0,4,10,1,1,4,7,.286,.350,.714,1.064,25,0,0,0,1,0
136,ATL,2023-04-04,@,STL,W 4-1,38,37,4,12,9,1,0,2,4,1,0,1,12,.324,.342,.514,.856,19,1,0,0,0,0
137,COL,2023-04-04,@,LAD,L 2-5,36,32,2,7,3,4,0,0,2,0,0,2,7,.219,.278,.344,.622,11,2,1,0,1,0
138,DET,2023-04-04,@,HOU,W 6-3,38,37,6,12,9,2,0,1,6,0,1,1,11,.324,.342,.459,.802,17,0,0,0,0,0
139,CIN,2023-04-04,,CHC,L 5-12,36,33,5,9,5,1,0,3,5,0,1,2,10,.273,.314,.576,.890,19,0,0,1,0,0
140,MIN,2023-04-04,@,MIA,L 0-1,30,29,0,3,3,0,0,0,0,0,0,1,5,.103,.133,.103,.237,3,1,0,0,0,0
141,SEA,2023-04-04,,LAA,W 11-2,37,37,11,13,5,4,0,4,10,0,0,0,9,.351,.351,.784,1.135,29,0,0,0,0,0
142,MIL,2023-04-04,,NYM,W 9-0,37,35,9,13,7,1,0,5,9,1,0,2,3,.371,.405,.829,1.234,29,1,0,0,0,0
143,PHI,2023-04-04,@,NYY,W 4-1,38,37,4,10,7,1,0,2,4,1,0,1,12,.270,.289,.459,.749,17,0,0,0,0,0
144,BOS,2023-04-04,,PIT,L 1-4,34,33,1,4,2,2,0,0,1,0,0,1,5,.121,.147,.182,.329,6,0,0,0,0,0
145,CHC,2023-04-04,@,CIN,W 12-5,50,43,12,16,11,5,0,0,11,2,0,6,7,.372,.440,.488,.928,21,1,0,0,1,0
146,NYY,2023-04-04,,PHI,L 1-4,32,30,1,4,3,0,0,1,1,0,0,2,9,.133,.188,.233,.421,7,0,0,0,0,0
147,ARI,2023-04-04,@,SDP,W 8-6,43,31,8,9,7,2,0,0,7,5,1,7,5,.290,.429,.355,.783,11,2,2,1,2,0
148,HOU,2023-04-04,,DET,L 3-6,37,34,3,10,9,0,0,1,3,0,0,3,6,.294,.351,.382,.734,13,1,0,0,0,0
149,LAD,2023-04-04,,COL,W 5-2,33,28,5,7,2,2,0,3,5,0,1,5,9,.250,.364,.643,1.006,18,2,0,0,0,0
150,OAK,2023-04-04,,CLE,W 4-3,37,32,4,6,3,3,0,0,3,1,0,4,10,.188,.270,.281,.552,9,0,0,0,1,0
151,SDP,2023-04-04,,ARI,L 6-8,39,37,6,10,4,3,0,3,5,0,0,2,6,.270,.308,.595,.902,22,0,0,0,0,0
152,CLE,2023-04-04,@,OAK,L 3-4,36,33,3,8,5,1,1,1,3,0,0,3,10,.242,.306,.424,.730,14,1,0,0,0,0
153,KCR,2023-04-04,,TOR,L 1-4,31,30,1,4,3,0,0,1,1,0,0,1,7,.133,.161,.233,.395,7,0,0,0,0,0
154,BAL,2023-04-04,@,TEX,W 7-2,39,35,7,8,3,3,0,2,7,0,0,3,6,.229,.308,.486,.793,17,0,1,0,0,0
155,STL,2023-04-04,,ATL,L 1-4,35,34,1,10,9,1,0,0,1,0,0,1,6,.294,.314,.324,.638,11,1,0,0,0,0
156,MIA,2023-04-04,,MIN,W 1-0,27,26,1,3,2,0,0,1,1,1,0,1,12,.115,.148,.231,.379,6,1,0,0,0,0
157,NYM,2023-04-04,@,MIL,L 0-9,35,34,0,8,8,0,0,0,0,0,0,0,3,.235,.257,.235,.492,8,1,1,0,0,0
158,WSN,2023-04-04,,TBR,L 6-10,43,40,6,16,13,3,0,0,6,0,0,2,6,.400,.442,.475,.917,19,3,1,0,0,0
159,LAA,2023-04-05,@,SEA,W 4-3,38,32,4,5,3,1,0,1,4,0,0,6,11,.156,.289,.281,.571,9,0,0,0,0,0
160,MIL,2023-04-05,,NYM,W 7-6,37,32,7,10,6,2,0,2,7,1,1,5,10,.313,.405,.563,.968,18,0,0,0,0,0
161,NYM,2023-04-05,@,MIL,L 6-7,37,33,6,7,2,3,0,2,6,2,0,3,5,.212,.297,.485,.782,16,1,1,0,0,0
162,WSN,2023-04-05,,TBR,L 2-7,37,31,2,6,4,2,0,0,2,1,1,6,7,.194,.324,.258,.582,8,1,0,0,0,0
163,ATL,2023-04-05,@,STL,W 5-2,38,36,5,10,6,3,0,1,5,1,0,1,8,.278,.289,.444,.734,16,0,0,0,1,0
164,MIA,2023-04-05,,MIN,W 5-2,30,29,5,7,5,0,0,2,5,1,2,1,10,.241,.267,.448,.715,13,0,0,0,0,0
165,HOU,2023-04-05,,DET,W 8-2,38,34,8,11,4,4,0,3,8,0,0,2,4,.324,.342,.706,1.048,24,0,0,0,2,0
166,CHW,2023-04-05,,SFG,W 7-3,37,36,7,13,11,2,0,0,7,0,0,1,7,.361,.378,.417,.795,15,1,0,0,0,0
167,NYY,2023-04-05,,PHI,W 4-2,34,31,4,9,5,3,0,1,4,3,1,3,8,.290,.353,.484,.837,15,1,0,0,0,0
168,CLE,2023-04-05,@,OAK,W 6-4 (10),47,38,6,9,8,1,0,0,6,2,1,8,8,.237,.383,.263,.646,10,0,1,0,0,1
169,DET,2023-04-05,@,HOU,L 2-8,35,33,2,7,6,0,1,0,2,4,0,2,9,.212,.257,.273,.530,9,1,0,0,0,0
170,OAK,2023-04-05,,CLE,L 4-6 (10),39,34,4,4,1,1,0,2,4,3,0,5,7,.118,.231,.324,.554,11,0,0,0,0,0
171,TOR,2023-04-05,@,KCR,W 3-0,38,36,3,10,8,1,0,1,3,0,0,2,6,.278,.316,.389,.705,14,1,0,0,0,0
172,BOS,2023-04-05,,PIT,L 1-4,32,30,1,5,4,1,0,0,1,1,0,2,8,.167,.219,.200,.419,6,1,0,0,0,0
173,SEA,2023-04-05,,LAA,L 3-4,38,32,3,8,7,1,0,0,3,0,0,4,10,.250,.368,.281,.650,9,1,2,0,0,0
174,TEX,2023-04-05,,BAL,W 5-2,34,33,5,9,6,2,0,1,5,0,0,1,9,.273,.294,.424,.718,14,0,0,0,0,0
175,PHI,2023-04-05,@,NYY,L 2-4,34,29,2,5,3,1,0,1,2,0,0,3,12,.172,.265,.310,.575,9,0,1,0,1,0
176,SFG,2023-04-05,@,CHW,L 3-7,41,32,3,4,1,2,0,1,3,0,0,9,13,.125,.317,.281,.598,9,0,0,0,0,0
177,TBR,2023-04-05,@,WSN,W 7-2,38,35,7,11,8,1,0,2,7,1,1,2,6,.314,.342,.514,.856,18,0,0,0,1,0
178,MIN,2023-04-05,@,MIA,L 2-5,35,33,2,6,5,1,0,0,1,1,1,2,12,.182,.229,.212,.441,7,0,0,0,0,0
179,PIT,2023-04-05,@,BOS,W 4-1,40,34,4,9,5,3,0,1,4,2,0,4,5,.265,.350,.441,.791,15,1,1,0,1,0
180,BAL,2023-04-05,@,TEX,L 2-5,32,29,2,2,1,1,0,0,2,0,1,3,15,.069,.156,.103,.260,3,0,0,0,0,0
181,STL,2023-04-05,,ATL,L 2-5,35,30,2,6,2,3,0,1,2,0,0,4,7,.200,.314,.400,.714,12,1,1,0,0,0
182,KCR,2023-04-05,,TOR,L 0-3,33,28,0,2,2,0,0,0,0,0,0,4,7,.071,.212,.071,.284,2,0,1,0,0,0
183,LAD,2023-04-06,@,ARI,W 5-2,39,32,5,7,3,3,0,1,4,0,0,6,8,.219,.359,.406,.765,13,1,1,0,0,0
184,TOR,2023-04-06,@,KCR,W 6-3,38,38,6,11,6,3,0,2,6,0,0,0,12,.289,.289,.526,.816,20,0,0,0,0,0
185,ATL,2023-04-06,,SDP,W 7-6,45,37,7,13,7,5,0,1,7,1,0,7,7,.351,.444,.568,1.012,21,1,0,0,1,0
186,SFG,2023-04-06,@,CHW,W 16-6,54,47,16,20,12,3,0,5,16,0,0,5,9,.426,.500,.809,1.309,38,0,2,0,0,0
187,BOS,2023-04-06,@,DET,W 6-3,36,31,6,7,3,2,0,2,6,1,0,4,3,.226,.333,.484,.817,15,2,1,0,0,0
188,WSN,2023-04-06,@,COL,L 0-1,34,32,0,6,6,0,0,0,0,0,1,2,8,.188,.235,.188,.423,6,0,0,0,0,0
189,KCR,2023-04-06,,TOR,L 3-6,38,35,3,8,6,1,0,1,3,0,0,3,12,.229,.289,.343,.632,12,0,0,0,0,0
190,SDP,2023-04-06,@,ATL,L 6-7,40,33,6,7,4,1,0,2,5,0,0,7,12,.212,.350,.424,.774,14,1,0,0,0,0
191,CHW,2023-04-06,,SFG,L 6-16,44,39,6,11,8,3,0,0,6,2,0,5,10,.282,.364,.359,.723,14,0,0,0,0,0
192,ARI,2023-04-06,,LAD,L 2-5,35,32,2,5,1,3,1,0,1,0,0,3,8,.156,.229,.313,.541,10,0,0,0,0,0
193,COL,2023-04-06,,WSN,W 1-0,34,33,1,9,7,2,0,0,1,0,0,1,9,.273,.294,.333,.627,11,0,0,0,0,0
194,DET,2023-04-06,,BOS,L 3-6,38,33,3,6,4,1,0,1,3,0,0,5,9,.182,.289,.303,.593,10,1,0,0,0,0
195,CHC,2023-04-07,,TEX,W 2-0,30,28,2,6,5,1,0,0,2,1,0,2,9,.214,.267,.250,.517,7,2,0,0,0,0
196,ARI,2023-04-07,,LAD,W 6-3,36,33,6,10,5,3,0,2,6,1,0,2,5,.303,.361,.576,.937,19,1,1,0,0,0
197,SEA,2023-04-07,@,CLE,W 5-3,41,37,5,10,6,3,0,1,5,1,0,4,9,.270,.341,.432,.774,16,0,0,0,0,0
198,MIA,2023-04-07,@,NYM,L 3-9,35,31,3,6,4,1,0,1,3,0,0,4,7,.194,.286,.323,.608,10,2,0,0,0,0
199,KCR,2023-04-07,@,SFG,W 3-1,35,34,3,9,7,0,0,2,3,1,0,1,7,.265,.286,.441,.727,15,2,0,0,0,0
200,TEX,2023-04-07,@,CHC,L 0-2,33,29,0,3,2,1,0,0,0,0,0,3,11,.103,.212,.138,.350,4,1,1,0,0,0
201,OAK,2023-04-07,@,TBR,L 5-9,38,36,5,12,8,2,0,2,5,1,0,1,9,.333,.368,.556,.924,20,2,1,0,0,0
202,MIN,2023-04-07,,HOU,W 3-2 (10),42,38,3,11,10,1,0,0,2,0,0,4,12,.289,.357,.316,.673,12,1,0,0,0,1
203,TEX,2023-04-07,@,CHC,L 0-2,33,29,0,3,2,1,0,0,0,0,0,3,11,.103,.212,.138,.350,4,1,1,0,0,0
204,LAA,2023-04-07,,TOR,L 3-4,36,31,3,4,2,1,0,1,3,1,0,5,6,.129,.250,.258,.508,8,1,0,0,0,0
205,KCR,2023-04-07,@,SFG,W 3-1,35,34,3,9,7,0,0,2,3,1,0,1,7,.265,.286,.441,.727,15,2,0,0,0,0
206,CLE,2023-04-07,,SEA,L 3-5,35,32,3,7,6,1,0,0,2,1,0,3,13,.219,.286,.250,.536,8,0,0,0,0,0
207,ARI,2023-04-07,,LAD,W 6-3,36,33,6,10,5,3,0,2,6,1,0,2,5,.303,.361,.576,.937,19,1,1,0,0,0
208,CHC,2023-04-07,,TEX,W 2-0,30,28,2,6,5,1,0,0,2,1,0,2,9,.214,.267,.250,.517,7,2,0,0,0,0
209,NYM,2023-04-07,,MIA,W 9-3,42,28,9,6,3,0,0,3,9,2,0,12,11,.214,.452,.536,.988,15,0,1,0,1,0
210,LAD,2023-04-07,@,ARI,L 3-6,40,30,3,5,2,1,0,2,3,0,0,9,10,.167,.350,.400,.750,12,0,0,0,1,0
211,PHI,2023-04-07,,CIN,W 5-2,38,34,5,10,5,3,0,2,5,1,0,4,9,.294,.368,.559,.927,19,0,0,0,0,0
212,SFG,2023-04-07,,KCR,L 1-3,35,30,1,5,4,0,1,0,1,0,0,5,8,.167,.286,.233,.519,7,2,0,0,0,0
213,MIA,2023-04-07,@,NYM,L 3-9,35,31,3,6,4,1,0,1,3,0,0,4,7,.194,.286,.323,.608,10,2,0,0,0,0
214,MIL,2023-04-07,,STL,W 4-0,38,29,4,9,7,1,0,1,4,0,1,8,6,.310,.447,.448,.896,13,2,0,0,1,0
215,STL,2023-04-07,@,MIL,L 0-4,35,30,0,5,5,0,0,0,0,0,1,5,8,.167,.286,.167,.452,5,1,0,0,0,0
216,TOR,2023-04-07,@,LAA,W 4-3,36,35,4,9,7,1,0,1,4,0,1,1,7,.257,.278,.371,.649,13,0,0,0,0,0
217,HOU,2023-04-07,@,MIN,L 2-3 (10),37,34,2,5,3,2,0,0,2,0,0,2,16,.147,.194,.206,.400,7,0,0,1,0,0
218,SEA,2023-04-07,@,CLE,W 5-3,41,37,5,10,6,3,0,1,5,1,0,4,9,.270,.341,.432,.774,16,0,0,0,0,0
219,CHW,2023-04-07,@,PIT,L 9-13,40,38,9,11,4,3,0,4,9,2,0,2,7,.289,.325,.684,1.009,26,0,0,0,0,0
220,TBR,2023-04-07,,OAK,W 9-5,40,34,9,10,5,0,0,5,9,0,0,6,6,.294,.400,.735,1.135,25,0,0,0,0,0
221,BAL,2023-04-07,,NYY,W 7-6,41,34,7,10,6,4,0,0,6,2,0,6,10,.294,.390,.412,.802,14,0,0,0,1,0
222,NYY,2023-04-07,@,BAL,L 6-7,39,34,6,9,6,2,0,1,6,2,1,5,9,.265,.359,.412,.771,14,1,0,0,0,0
223,TOR,2023-04-08,@,LAA,L 5-9,41,36,5,10,6,1,0,3,5,0,1,4,10,.278,.366,.556,.921,20,0,1,0,0,0
224,HOU,2023-04-08,@,MIN,L 6-9,36,35,6,7,5,0,0,2,6,0,0,1,17,.200,.222,.371,.594,13,0,0,0,0,0
225,SEA,2023-04-08,@,CLE,W 3-2,38,35,3,11,9,2,0,0,3,1,0,1,7,.314,.351,.371,.723,13,1,1,1,0,0
226,CHW,2023-04-08,@,PIT,W 11-5,46,38,11,14,11,3,0,0,10,3,0,6,6,.368,.457,.447,.904,17,2,1,0,1,0
227,TBR,2023-04-08,,OAK,W 11-0,40,31,11,8,4,1,0,3,11,0,0,6,1,.258,.425,.581,1.006,18,1,3,0,0,0
228,BAL,2023-04-08,,NYY,L 1-4,35,30,1,4,4,0,0,0,1,1,0,4,8,.133,.229,.133,.362,4,0,0,0,1,0
229,NYY,2023-04-08,@,BAL,W 4-1,37,31,4,7,3,2,1,1,4,0,1,5,7,.226,.324,.452,.776,14,1,0,0,1,0
230,CLE,2023-04-08,,SEA,L 2-3,41,35,2,9,4,5,0,0,2,2,0,6,8,.257,.366,.400,.766,14,1,0,0,0,1
231,ARI,2023-04-08,,LAD,W 12-8,42,39,12,17,9,4,2,2,12,2,0,0,6,.436,.452,.795,1.247,31,0,2,0,1,0
232,CHC,2023-04-08,,TEX,W 10-3,40,38,10,14,11,1,0,2,9,2,1,2,9,.368,.400,.553,.953,21,0,0,0,0,0
233,NYM,2023-04-08,,MIA,W 5-2,37,33,5,8,4,2,0,2,5,0,0,3,8,.242,.324,.485,.809,16,0,1,0,0,0
234,DET,2023-04-08,,BOS,L 5-14,40,33,5,6,5,1,0,0,4,0,0,4,10,.182,.282,.212,.494,7,1,1,0,1,0
235,LAD,2023-04-08,@,ARI,L 8-12,41,35,8,11,4,5,0,2,8,0,0,5,9,.314,.390,.629,1.019,22,2,0,0,1,0
236,PHI,2023-04-08,,CIN,W 3-2,35,30,3,6,5,1,0,0,3,1,0,3,15,.200,.265,.233,.498,7,1,0,1,1,1
237,COL,2023-04-08,,WSN,L 6-7,39,36,6,11,7,3,0,1,6,0,0,2,6,.306,.333,.472,.806,17,1,0,0,1,0
238,SDP,2023-04-08,@,ATL,W 4-1,41,35,4,8,5,2,0,1,2,1,0,5,11,.229,.341,.371,.713,13,1,1,0,0,1
239,ATL,2023-04-08,,SDP,L 1-4,35,32,1,5,3,2,0,0,1,0,0,3,15,.156,.229,.219,.447,7,0,0,0,0,0
240,WSN,2023-04-08,@,COL,W 7-6,40,36,7,11,5,5,0,1,7,0,0,2,10,.306,.342,.528,.870,19,0,0,2,0,0
241,CIN,2023-04-08,@,PHI,L 2-3,36,33,2,8,7,0,0,1,2,0,0,2,5,.242,.278,.333,.611,11,0,0,0,1,0
242,PIT,2023-04-08,,CHW,L 5-11,40,35,5,10,7,2,0,1,5,3,0,3,6,.286,.325,.429,.754,15,0,0,0,2,0
243,OAK,2023-04-08,@,TBR,L 0-11,32,28,0,3,3,0,0,0,0,0,0,3,10,.107,.194,.107,.301,3,1,0,0,0,0
244,MIN,2023-04-08,,HOU,W 9-6,40,35,9,12,8,2,0,2,9,0,0,5,6,.343,.425,.571,.996,20,0,0,0,0,0
245,TEX,2023-04-08,@,CHC,L 3-10,40,34,3,7,5,2,0,0,3,0,0,6,6,.206,.325,.265,.590,9,0,0,0,0,0
246,BOS,2023-04-08,@,DET,W 14-5,45,39,14,12,5,3,0,4,14,0,0,6,3,.308,.400,.692,1.092,27,0,0,0,0,0
247,LAA,2023-04-08,,TOR,W 9-5,36,33,9,10,5,2,0,3,9,1,0,3,8,.303,.361,.636,.997,21,2,0,0,0,0
248,KCR,2023-04-08,@,SFG,W 6-5,36,34,6,8,3,2,0,3,5,0,0,1,10,.235,.278,.559,.837,19,1,1,0,0,0
249,SFG,2023-04-08,,KCR,L 5-6,38,37,5,12,9,2,0,1,5,0,0,0,11,.324,.316,.459,.775,17,0,0,0,1,0
250,MIA,2023-04-08,@,NYM,L 2-5,37,32,2,5,4,0,0,1,2,0,0,5,7,.156,.270,.250,.520,8,0,0,0,0,0
251,MIL,2023-04-08,,STL,L 0-6,35,32,0,5,4,1,0,0,0,0,0,3,11,.156,.229,.188,.416,6,0,0,0,0,0
252,STL,2023-04-08,@,MIL,W 6-0,43,37,6,12,9,1,0,2,6,0,0,4,9,.324,.395,.514,.909,19,1,1,0,1,0
253,SFG,2023-04-09,,KCR,W 3-1,31,29,3,5,3,1,0,1,3,1,0,1,11,.172,.226,.310,.536,9,0,1,0,0,0
254,MIA,2023-04-09,@,NYM,W 7-2,42,36,7,11,8,1,0,2,7,5,0,5,7,.306,.381,.500,.881,18,1,0,0,1,0
255,MIL,2023-04-09,,STL,W 6-1,37,34,6,11,6,3,0,2,6,0,0,2,10,.324,.378,.588,.967,20,1,1,0,0,0
256,STL,2023-04-09,@,MIL,L 1-6,40,33,1,6,5,1,0,0,1,0,0,6,11,.182,.308,.212,.520,7,0,0,0,0,0
257,COL,2023-04-09,,WSN,W 7-6,39,33,7,10,5,3,0,2,6,0,0,5,4,.303,.410,.576,.986,19,1,1,0,0,1
258,SDP,2023-04-09,@,ATL,W 10-2,42,38,10,13,6,4,0,3,10,0,0,3,8,.342,.405,.684,1.089,26,1,1,0,0,0
259,ATL,2023-04-09,,SDP,L 2-10,39,33,2,8,8,0,0,0,2,1,0,5,9,.242,.359,.242,.601,8,2,1,0,0,0
260,WSN,2023-04-09,@,COL,L 6-7,42,35,6,8,8,0,0,0,4,0,0,6,6,.229,.357,.229,.586,8,0,1,0,0,0
261,CIN,2023-04-09,@,PHI,W 6-4,41,32,6,6,3,3,0,0,6,1,1,9,12,.188,.366,.281,.647,9,0,0,0,0,0
262,PIT,2023-04-09,,CHW,W 1-0,30,25,1,2,1,0,1,0,1,1,0,4,8,.080,.200,.160,.360,4,0,0,0,1,0
263,TOR,2023-04-09,@,LAA,W 12-11 (10),49,43,12,13,10,1,1,1,12,2,0,4,10,.302,.388,.442,.830,19,0,2,0,0,1
264,HOU,2023-04-09,@,MIN,W 5-1,38,35,5,11,7,3,0,1,5,1,1,3,7,.314,.368,.486,.854,17,2,0,0,0,0
265,SEA,2023-04-09,@,CLE,L 6-7 (12),51,44,6,9,6,2,0,1,6,3,0,6,13,.205,.294,.318,.612,14,1,0,0,1,1
266,CHW,2023-04-09,@,PIT,L 0-1,33,32,0,6,6,0,0,0,0,1,0,0,9,.188,.188,.188,.375,6,0,0,1,0,0
267,TBR,2023-04-09,,OAK,W 11-0,44,35,11,12,5,4,0,3,11,1,1,7,7,.343,.477,.714,1.192,25,1,2,0,0,0
268,BAL,2023-04-09,,NYY,L 3-5,35,32,3,6,3,2,0,1,3,1,0,3,11,.188,.257,.344,.601,11,1,0,0,0,0
269,NYY,2023-04-09,@,BAL,W 5-3,36,35,5,9,5,1,0,3,5,0,0,1,10,.257,.278,.543,.821,19,1,0,0,0,0
270,CLE,2023-04-09,,SEA,W 7-6 (12),51,43,7,9,6,2,1,0,7,2,0,7,11,.209,.314,.302,.616,13,0,0,0,1,5
271,ARI,2023-04-09,,LAD,W 11-6,44,40,11,16,12,4,0,0,11,5,0,4,10,.400,.455,.500,.955,20,0,0,0,0,0
272,CHC,2023-04-09,,TEX,L 2-8,35,31,2,7,6,0,0,1,2,0,0,4,9,.226,.314,.323,.637,10,2,0,0,0,0
273,NYM,2023-04-09,,MIA,L 2-7,39,37,2,9,5,4,0,0,2,1,0,2,12,.243,.282,.351,.633,13,1,0,0,0,0
274,DET,2023-04-09,,BOS,L 1-4,37,36,1,9,7,2,0,0,1,0,0,1,10,.250,.270,.306,.576,11,1,0,0,0,0
275,LAD,2023-04-09,@,ARI,L 6-11,39,33,6,7,3,2,2,0,6,0,0,5,4,.212,.308,.394,.702,13,1,0,0,1,0
276,PHI,2023-04-09,,CIN,L 4-6,33,30,4,7,4,1,1,1,4,1,0,3,9,.233,.303,.433,.736,13,1,0,0,0,0
277,OAK,2023-04-09,@,TBR,L 0-11,29,28,0,1,0,1,0,0,0,1,0,1,9,.036,.069,.071,.140,2,0,0,0,0,0
278,MIN,2023-04-09,,HOU,L 1-5,31,27,1,2,1,1,0,0,1,0,1,3,10,.074,.194,.111,.305,3,1,1,0,0,0
279,TEX,2023-04-09,@,CHC,W 8-2,41,39,8,10,4,5,1,0,7,1,0,2,10,.256,.293,.436,.729,17,0,0,0,0,0
280,BOS,2023-04-09,@,DET,W 4-1,39,32,4,7,4,2,0,1,4,0,0,5,9,.219,.333,.375,.708,12,1,1,0,1,0
281,LAA,2023-04-09,,TOR,L 11-12 (10),48,42,11,13,8,1,0,4,11,0,0,5,14,.310,.396,.619,1.015,26,1,1,0,0,0
282,KCR,2023-04-09,@,SFG,L 1-3,32,31,1,5,3,2,0,0,1,0,0,0,10,.161,.161,.226,.387,7,1,0,0,0,0
283,OAK,2023-04-10,@,BAL,L 1-5,35,32,1,8,5,2,1,0,1,0,0,3,11,.250,.314,.375,.689,12,2,0,0,0,0
284,MIN,2023-04-10,,CHW,L 3-4,39,34,3,4,4,0,0,0,1,0,0,2,13,.118,.231,.118,.348,4,0,3,0,0,0
