Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
688,SEA,2021-04-27,@,HOU,L 0-2,30,27,0,2,1,1,0,0,0,0,0,3,9,.074,.167,.111,.278,3,1,0,0,0,0
689,TEX,2021-04-28,,LAA,L 3-4,35,33,3,8,6,2,0,0,3,0,1,1,6,.242,.286,.303,.589,10,1,1,0,0,0
690,NYY,2021-04-28,@,BAL,W 7-0,39,37,7,12,7,2,0,3,7,0,0,1,7,.324,.333,.622,.955,23,1,0,0,1,0
691,MIN,2021-04-28,@,CLE,W 10-2,42,40,10,13,5,2,0,6,10,1,0,2,7,.325,.357,.825,1.182,33,1,0,0,0,0
692,SEA,2021-04-28,@,HOU,L 5-7,36,33,5,7,2,3,0,2,5,0,1,2,10,.212,.278,.485,.763,16,0,1,0,0,0
693,LAA,2021-04-28,@,TEX,W 4-3,35,33,4,7,6,1,0,0,4,0,0,2,10,.212,.257,.242,.500,8,0,0,0,0,0
694,TOR,2021-04-28,,WSN,L 2-8,36,32,2,5,2,1,0,2,2,1,0,4,9,.156,.250,.375,.625,12,0,0,0,0,1
695,SDP,2021-04-28,@,ARI,W 12-3,45,41,12,15,10,2,1,2,11,1,0,3,4,.366,.400,.610,1.010,25,1,0,0,1,0
696,CHC,2021-04-28,@,ATL,L 0-10,36,33,0,5,4,0,1,0,0,0,0,3,11,.152,.222,.212,.434,7,0,0,0,0,0
697,NYM,2021-04-28,,BOS,L 0-1,33,28,0,2,2,0,0,0,0,0,0,4,15,.071,.212,.071,.284,2,1,1,0,0,0
698,ATL,2021-04-28,,CHC,W 10-0,45,42,10,18,9,4,0,5,10,0,0,2,6,.429,.467,.881,1.348,37,0,1,0,0,0
699,LAD,2021-04-28,,CIN,W 8-0,39,31,8,8,5,1,1,1,7,1,0,8,11,.258,.410,.452,.862,14,1,0,0,0,1
700,CLE,2021-04-28,,MIN,L 2-10,33,32,2,5,3,1,0,1,2,0,0,1,6,.156,.182,.281,.463,9,0,0,0,0,0
701,BOS,2021-04-28,@,NYM,W 1-0,31,30,1,4,1,3,0,0,1,0,0,1,15,.133,.161,.233,.395,7,1,0,0,0,0
702,BAL,2021-04-28,,NYY,L 0-7,31,30,0,4,4,0,0,0,0,0,0,1,8,.133,.161,.133,.295,4,1,0,0,0,0
703,TBR,2021-04-28,,OAK,W 2-0,33,30,2,8,5,2,0,1,2,0,1,3,10,.267,.333,.433,.767,13,0,0,0,0,1
704,KCR,2021-04-28,@,PIT,W 9-6,45,38,9,12,7,4,1,0,9,0,0,7,10,.316,.422,.474,.896,18,2,0,0,0,0
705,HOU,2021-04-28,,SEA,W 7-5,38,32,7,8,7,1,0,0,6,2,0,4,3,.250,.342,.281,.623,9,0,1,0,1,0
706,OAK,2021-04-28,@,TBR,L 0-2,35,33,0,7,5,2,0,0,0,0,0,2,13,.212,.257,.273,.530,9,1,0,0,0,0
707,SFG,2021-04-28,,COL,W 7-3,40,29,7,9,9,0,0,0,7,0,1,9,10,.310,.474,.310,.784,9,1,0,1,0,0
708,MIL,2021-04-28,,MIA,L 2-6,33,32,2,7,4,2,0,1,2,0,0,0,5,.219,.219,.375,.594,12,0,0,1,0,0
709,PIT,2021-04-28,,KCR,L 6-9,42,35,6,8,4,2,0,2,6,0,0,7,9,.229,.357,.457,.814,16,1,0,0,0,0
710,CIN,2021-04-28,@,LAD,L 0-8,35,33,0,7,7,0,0,0,0,1,1,1,13,.212,.257,.212,.469,7,0,1,0,0,0
711,MIA,2021-04-28,@,MIL,W 6-2,43,31,6,5,4,0,0,1,5,1,1,10,11,.161,.381,.258,.639,8,0,1,0,0,1
712,STL,2021-04-28,,PHI,L 3-5,36,33,3,8,5,1,0,2,3,1,0,3,8,.242,.306,.455,.760,15,2,0,0,0,1
713,ARI,2021-04-28,,SDP,L 3-12,35,32,3,7,2,4,0,1,3,0,0,2,5,.219,.286,.438,.723,14,3,1,0,0,0
714,COL,2021-04-28,@,SFG,L 3-7,37,33,3,7,5,2,0,0,2,0,0,4,10,.212,.297,.273,.570,9,1,0,0,0,0
715,PHI,2021-04-28,@,STL,W 5-3,39,31,5,6,3,2,0,1,5,0,0,4,10,.194,.316,.355,.671,11,0,2,1,1,0
716,WSN,2021-04-28,@,TOR,W 8-2,41,37,8,11,8,1,0,2,8,0,0,2,8,.297,.366,.486,.852,18,0,2,0,0,0
717,PHI,2021-04-29,@,STL,L 3-4 (10),39,38,3,10,7,3,0,0,3,1,1,1,13,.263,.282,.342,.624,13,0,0,0,0,0
718,BAL,2021-04-29,,NYY,W 4-3 (10),37,32,4,7,5,1,0,1,4,0,0,2,8,.219,.257,.344,.601,11,1,0,2,1,0
719,TBR,2021-04-29,,OAK,L 2-3,37,32,2,5,1,3,0,1,2,2,0,2,12,.156,.270,.344,.614,11,0,3,0,0,0
720,HOU,2021-04-29,,SEA,L 0-1,30,28,0,2,1,1,0,0,0,0,0,2,8,.071,.133,.107,.240,3,1,0,0,0,0
721,OAK,2021-04-29,@,TBR,W 3-2,33,32,3,7,3,3,0,1,3,0,1,1,9,.219,.242,.406,.649,13,0,0,0,0,0
722,NYY,2021-04-29,@,BAL,L 3-4 (10),44,36,3,8,7,1,0,0,3,0,0,7,10,.222,.364,.250,.614,9,2,1,0,0,1
723,TEX,2021-04-29,,BOS,W 4-1,32,30,4,7,4,1,0,2,4,0,1,0,12,.233,.250,.467,.717,14,0,1,0,1,0
724,SEA,2021-04-29,@,HOU,W 1-0,32,31,1,4,2,1,0,1,1,0,0,1,9,.129,.156,.258,.414,8,0,0,0,0,0
725,BOS,2021-04-29,@,TEX,L 1-4,34,30,1,3,1,2,0,0,1,0,0,3,6,.100,.182,.167,.348,5,0,0,0,0,0
726,COL,2021-04-29,@,ARI,L 3-5,35,30,3,7,4,2,1,0,3,0,0,4,9,.233,.324,.367,.690,11,3,0,1,0,1
727,CHC,2021-04-29,@,ATL,W 9-3,48,41,9,16,12,2,1,1,8,3,0,5,5,.390,.438,.561,.998,23,0,0,0,2,2
728,ATL,2021-04-29,,CHC,L 3-9,37,33,3,7,5,1,0,1,3,0,0,3,7,.212,.297,.333,.631,11,2,1,0,0,0
729,ARI,2021-04-29,,COL,W 5-3,40,37,5,12,7,2,2,1,5,1,0,3,6,.324,.375,.568,.943,21,0,0,0,0,0
730,MIL,2021-04-29,,LAD,W 2-1,29,27,2,4,2,1,0,1,2,0,0,2,6,.148,.207,.296,.503,8,1,0,0,0,0
731,LAD,2021-04-29,@,MIL,L 1-2,37,34,1,9,9,0,0,0,1,0,0,3,6,.265,.324,.265,.589,9,2,0,0,0,0
732,STL,2021-04-29,,PHI,W 4-3 (10),34,31,4,4,2,1,0,1,3,0,1,2,11,.129,.206,.258,.464,8,1,1,0,0,2
733,DET,2021-04-29 (1),@,CHW,L 1-3 (7),24,23,1,2,1,1,0,0,1,1,0,1,13,.087,.125,.130,.255,3,0,0,0,0,0
734,CHW,2021-04-29 (1),,DET,W 3-1 (7),24,20,3,4,2,2,0,0,3,0,0,3,6,.200,.304,.300,.604,6,1,0,1,0,0
735,DET,2021-04-29 (2),@,CHW,L 0-11 (7),24,24,0,3,3,0,0,0,0,0,0,0,9,.125,.125,.125,.250,3,0,0,0,0,0
736,CHW,2021-04-29 (2),,DET,W 11-0 (7),37,33,11,15,11,2,0,2,11,1,0,4,10,.455,.514,.697,1.210,23,0,0,0,0,0
737,SEA,2021-04-30,,LAA,W 7-4,41,35,7,10,5,2,0,3,6,2,0,6,11,.286,.390,.600,.990,21,0,0,0,0,0
738,TOR,2021-04-30,,ATL,W 13-5,46,38,13,14,7,1,0,6,12,1,0,7,6,.368,.467,.868,1.335,33,0,0,0,0,0
739,OAK,2021-04-30,,BAL,L 2-3,35,32,2,5,3,0,0,2,2,1,0,3,10,.156,.229,.344,.572,11,0,0,0,0,0
740,TEX,2021-04-30,,BOS,L 1-6,37,32,1,6,6,0,0,0,1,1,0,4,10,.188,.297,.188,.485,6,0,1,0,0,0
741,CLE,2021-04-30,@,CHW,W 5-3,35,31,5,5,4,0,0,1,5,0,0,4,6,.161,.257,.258,.515,8,1,0,0,0,0
742,CHW,2021-04-30,,CLE,L 3-5,37,36,3,8,6,2,0,0,3,2,0,1,14,.222,.243,.278,.521,10,0,0,0,0,0
743,NYY,2021-04-30,,DET,W 10-0,43,38,10,15,8,2,0,5,10,0,0,5,5,.395,.465,.842,1.307,32,1,0,0,0,0
744,WSN,2021-04-30,,MIA,W 2-1 (10),33,31,2,9,8,0,0,1,2,1,1,2,4,.290,.333,.387,.720,12,4,0,0,0,0
745,MIL,2021-04-30,,LAD,W 3-1,31,28,3,6,4,1,0,1,3,0,0,3,5,.214,.290,.357,.647,10,0,0,0,0,0
746,LAD,2021-04-30,@,MIL,L 1-3,31,29,1,2,1,0,0,1,1,0,0,1,11,.069,.129,.172,.301,5,0,1,0,0,0
747,PHI,2021-04-30,,NYM,W 2-1,32,28,2,3,3,0,0,0,0,1,0,4,12,.107,.219,.107,.326,3,1,0,0,0,0
748,NYM,2021-04-30,@,PHI,L 1-2,38,32,1,6,3,3,0,0,1,0,0,5,10,.188,.316,.281,.597,9,1,1,0,0,1
749,STL,2021-04-30,@,PIT,W 7-3,40,36,7,10,5,3,0,2,6,1,0,1,10,.278,.333,.528,.861,19,1,2,1,0,0
750,SFG,2021-04-30,@,SDP,L 2-3,37,31,2,5,2,2,0,1,1,0,0,5,16,.161,.297,.323,.620,10,1,1,0,0,0
751,SDP,2021-04-30,,SFG,W 3-2,35,31,3,8,6,2,0,0,3,0,0,4,6,.258,.343,.323,.665,10,1,0,0,0,0
752,PIT,2021-04-30,,STL,L 3-7,38,28,3,4,4,0,0,0,1,1,0,9,5,.143,.351,.143,.494,4,1,0,1,0,0
753,ATL,2021-04-30,@,TOR,L 5-13,36,34,5,9,6,2,0,1,5,0,0,2,7,.265,.306,.412,.717,14,1,0,0,0,0
754,MIA,2021-04-30,@,WSN,L 1-2 (10),40,34,1,7,5,2,0,0,1,0,0,5,4,.206,.308,.265,.572,9,1,0,1,0,3
755,TBR,2021-04-30,,HOU,L 2-9,37,32,2,6,5,1,0,0,2,0,1,5,12,.188,.297,.219,.516,7,0,0,0,0,0
756,MIN,2021-04-30,,KCR,W 9-1,41,29,9,7,3,2,0,2,8,1,0,10,4,.241,.439,.517,.956,15,0,1,0,1,0
757,KCR,2021-04-30,@,MIN,L 1-9,32,29,1,4,3,0,0,1,1,0,1,3,7,.138,.219,.241,.460,7,1,0,0,0,0
758,DET,2021-04-30,@,NYY,L 0-10,31,30,0,4,4,0,0,0,0,0,0,1,18,.133,.161,.133,.295,4,1,0,0,0,0
759,BAL,2021-04-30,@,OAK,W 3-2,35,33,3,8,5,1,0,2,3,0,0,2,8,.242,.286,.455,.740,15,1,0,0,0,0
760,LAA,2021-04-30,@,SEA,L 4-7,34,32,4,6,3,2,0,1,4,0,0,1,3,.188,.206,.344,.550,11,0,0,0,1,0
761,HOU,2021-04-30,@,TBR,W 9-2,45,41,9,15,10,3,1,1,9,0,0,3,9,.366,.400,.561,.961,23,0,0,0,1,0
762,BOS,2021-04-30,@,TEX,W 6-1,38,34,6,6,2,0,0,4,6,0,0,3,6,.176,.263,.529,.793,18,0,1,0,0,0
763,COL,2021-04-30,@,ARI,L 2-7,36,34,2,8,7,1,0,0,2,0,0,2,9,.235,.278,.265,.542,9,1,0,0,0,0
764,CIN,2021-04-30,,CHC,W 8-6,36,35,8,10,5,2,0,3,8,0,0,1,12,.286,.306,.600,.906,21,0,0,0,0,0
765,CHC,2021-04-30,@,CIN,L 6-8,43,35,6,10,6,3,0,1,6,0,0,7,7,.286,.395,.457,.852,16,0,0,0,1,0
766,ARI,2021-04-30,,COL,W 7-2,38,35,7,12,9,1,1,1,6,0,0,3,5,.343,.395,.514,.909,18,3,0,0,0,0
767,BOS,2021-05-01,@,TEX,L 6-8,43,38,6,12,9,2,0,1,6,2,0,4,12,.316,.372,.447,.819,17,0,0,0,1,1
768,COL,2021-05-01,@,ARI,W 14-6,50,44,14,18,12,4,0,2,14,0,0,4,12,.409,.460,.636,1.096,28,1,1,0,1,0
769,CIN,2021-05-01,,CHC,L 2-3,38,32,2,6,5,1,0,0,1,1,0,3,11,.188,.289,.219,.508,7,0,2,0,1,0
770,CHC,2021-05-01,@,CIN,W 3-2,36,33,3,9,7,2,0,0,3,3,0,2,13,.273,.314,.333,.648,11,0,0,1,0,0
771,ARI,2021-05-01,,COL,L 6-14,38,34,6,10,6,2,0,2,5,1,0,1,8,.294,.297,.529,.827,18,1,0,1,2,0
772,SFG,2021-05-01,@,SDP,L 2-6,35,31,2,5,4,0,0,1,2,0,0,4,12,.161,.257,.258,.515,8,2,0,0,0,0
773,SDP,2021-05-01,,SFG,W 6-2,33,28,6,6,4,0,0,2,6,2,1,5,4,.214,.333,.429,.762,12,1,0,0,0,1
774,PIT,2021-05-01,,STL,L 5-12,38,35,5,9,6,3,0,0,5,0,0,2,11,.257,.289,.343,.632,12,0,0,0,1,0
775,ATL,2021-05-01,@,TOR,L 5-6 (10),44,39,5,11,8,1,0,2,5,0,0,3,10,.282,.349,.462,.810,18,2,1,1,0,1
776,MIA,2021-05-01,@,WSN,L 2-7,35,28,2,4,1,2,0,1,2,0,0,6,8,.143,.286,.321,.607,9,2,0,0,1,1
777,SEA,2021-05-01,,LAA,L 5-10,39,35,5,7,5,1,0,1,5,0,0,4,16,.200,.282,.314,.596,11,1,0,0,0,0
778,TOR,2021-05-01,,ATL,W 6-5 (10),42,36,6,9,6,1,0,2,6,0,0,5,9,.250,.357,.444,.802,16,1,1,0,0,2
779,OAK,2021-05-01,,BAL,L 4-8,40,35,4,8,5,1,0,2,4,1,0,5,6,.229,.325,.429,.754,15,0,0,0,0,0
780,TEX,2021-05-01,,BOS,W 8-6,37,35,8,13,8,2,1,2,8,0,0,2,10,.371,.405,.657,1.063,23,1,0,0,0,0
781,CLE,2021-05-01,@,CHW,L 3-7,33,31,3,5,3,1,0,1,3,0,0,2,7,.161,.212,.290,.502,9,0,0,0,0,0
782,CHW,2021-05-01,,CLE,W 7-3,36,27,7,4,2,1,0,1,7,0,1,8,13,.148,.361,.296,.657,8,0,1,0,0,0
783,NYY,2021-05-01,,DET,W 6-4,39,32,6,8,7,1,0,0,6,1,0,6,5,.250,.385,.281,.666,9,0,1,0,0,0
784,WSN,2021-05-01,,MIA,W 7-2,39,36,7,12,8,3,0,1,7,3,0,2,8,.333,.385,.500,.885,18,0,1,0,0,0
785,MIL,2021-05-01,,LAD,W 6-5 (11),49,38,6,9,7,0,0,2,6,1,1,9,13,.237,.367,.395,.762,15,0,0,0,2,0
786,LAD,2021-05-01,@,MIL,L 5-6 (11),47,39,5,8,5,0,2,1,5,1,1,7,12,.205,.340,.385,.725,15,1,1,0,0,2
787,PHI,2021-05-01,,NYM,L 4-5,36,34,4,8,6,1,0,1,4,0,0,2,7,.235,.278,.353,.631,12,1,0,0,0,0
788,NYM,2021-05-01,@,PHI,W 5-4,35,32,5,8,5,2,0,1,5,0,0,1,7,.250,.294,.406,.700,13,1,1,1,0,0
789,STL,2021-05-01,@,PIT,W 12-5,47,43,12,15,8,4,1,2,12,1,0,4,7,.349,.404,.628,1.032,27,0,0,0,0,0
790,TBR,2021-05-01,,HOU,L 1-3,34,32,1,5,5,0,0,0,1,0,0,2,7,.156,.206,.156,.362,5,0,0,0,0,0
791,MIN,2021-05-01,,KCR,L 3-11,37,33,3,5,3,0,0,2,3,0,0,4,9,.152,.243,.333,.577,11,0,0,0,0,0
792,KCR,2021-05-01,@,MIN,W 11-3,41,36,11,12,5,3,0,4,11,0,0,3,5,.333,.375,.750,1.125,27,1,0,0,1,0
793,DET,2021-05-01,@,NYY,L 4-6,40,34,4,7,5,0,0,2,4,2,0,6,13,.206,.325,.382,.707,13,0,0,0,0,0
794,BAL,2021-05-01,@,OAK,W 8-4,40,35,8,10,9,0,0,1,6,0,0,4,3,.286,.350,.371,.721,13,2,0,0,1,0
795,LAA,2021-05-01,@,SEA,W 10-5,42,38,10,13,8,1,0,4,10,2,0,3,5,.342,.390,.684,1.074,26,2,0,1,0,1
796,HOU,2021-05-01,@,TBR,W 3-1,35,30,3,4,3,1,0,0,3,0,0,5,5,.133,.257,.167,.424,5,1,0,0,0,1
797,TBR,2021-05-02,,HOU,W 5-4,36,31,5,7,5,1,0,1,4,1,0,2,11,.226,.333,.355,.688,11,1,3,0,0,0
798,MIN,2021-05-02,,KCR,W 13-4,42,37,13,14,6,4,1,3,12,0,0,2,8,.378,.429,.784,1.212,29,1,2,0,1,1
799,KCR,2021-05-02,@,MIN,L 4-13,37,34,4,8,5,2,0,1,4,0,1,3,11,.235,.297,.382,.680,13,1,0,0,0,0
800,DET,2021-05-02,@,NYY,L 0-2,30,29,0,2,2,0,0,0,0,0,0,1,12,.069,.100,.069,.169,2,0,0,0,0,0
801,KCR,2021-05-02,@,MIN,L 4-13,37,34,4,8,5,2,0,1,4,0,1,3,11,.235,.297,.382,.680,13,1,0,0,0,0
802,TBR,2021-05-02,,HOU,W 5-4,36,31,5,7,5,1,0,1,4,1,0,2,11,.226,.333,.355,.688,11,1,3,0,0,0
803,HOU,2021-05-02,@,TBR,L 4-5,37,34,4,8,4,3,0,1,4,0,0,2,10,.235,.270,.412,.682,14,0,0,0,1,1
804,LAA,2021-05-02,@,SEA,L 0-2,35,30,0,5,4,1,0,0,0,2,0,3,5,.167,.286,.200,.486,6,3,2,0,0,0
805,SEA,2021-05-02,,LAA,W 2-0,33,27,2,5,4,1,0,0,2,3,0,4,8,.185,.281,.222,.503,6,0,0,1,1,0
806,BAL,2021-05-02,@,OAK,L 5-7,40,38,5,10,6,3,0,1,5,0,0,2,7,.263,.300,.421,.721,16,0,0,0,0,0
807,NYY,2021-05-02,,DET,W 2-0,28,26,2,3,2,1,0,0,2,0,0,1,9,.115,.143,.154,.297,4,0,0,0,1,0
808,CHW,2021-05-02,,CLE,L 0-5,36,31,0,4,4,0,0,0,0,0,0,4,11,.129,.250,.129,.379,4,0,1,0,0,0
809,DET,2021-05-02,@,NYY,L 0-2,30,29,0,2,2,0,0,0,0,0,0,1,12,.069,.100,.069,.169,2,0,0,0,0,0
810,CLE,2021-05-02,@,CHW,W 5-0,40,36,5,9,5,1,1,2,4,1,0,3,12,.250,.325,.500,.825,18,1,1,0,0,0
811,SFG,2021-05-02,@,SDP,W 7-1,39,31,7,5,3,0,1,1,7,0,0,7,10,.161,.316,.323,.638,10,1,0,1,0,0
812,COL,2021-05-02,@,ARI,L 4-8,45,40,4,12,10,1,0,1,4,4,0,3,9,.300,.364,.400,.764,16,0,1,1,0,1
813,MIA,2021-05-02,@,WSN,L 1-3,31,30,1,5,4,0,0,1,1,1,1,0,9,.167,.194,.267,.460,8,1,1,0,0,0
814,CHC,2021-05-02,@,CIN,L 12-13 (10),45,42,12,14,5,4,0,5,12,2,2,3,9,.333,.378,.786,1.163,33,0,0,0,0,1
815,BOS,2021-05-02,@,TEX,L 3-5,35,32,3,9,6,2,0,1,3,0,1,1,7,.281,.324,.438,.761,14,2,1,1,0,0
816,WSN,2021-05-02,,MIA,W 3-1,34,29,3,8,4,3,0,1,3,0,1,4,10,.276,.382,.483,.865,14,2,1,0,0,0
817,MIL,2021-05-02,,LAD,L 4-16,36,34,4,9,6,1,0,2,4,0,0,1,12,.265,.306,.471,.776,16,2,1,0,0,0
818,STL,2021-05-02,@,PIT,W 3-0,37,30,3,4,1,2,0,1,3,0,0,6,4,.133,.297,.300,.597,9,0,1,0,0,1
819,PHI,2021-05-02,,NYM,L 7-8,39,35,7,8,4,1,1,2,7,1,0,4,14,.229,.308,.486,.793,17,1,0,0,0,0
820,CIN,2021-05-02,,CHC,W 13-12 (10),47,40,13,16,10,1,0,5,12,0,1,5,9,.400,.489,.800,1.289,32,2,2,0,0,0
821,ATL,2021-05-02,@,TOR,L 2-7,37,34,2,9,8,1,0,0,2,0,0,1,13,.265,.297,.294,.591,10,1,1,0,1,0
822,ARI,2021-05-02,,COL,W 8-4,36,33,8,9,3,4,1,1,8,0,0,3,8,.273,.333,.545,.879,18,0,0,0,0,0
823,LAD,2021-05-02,@,MIL,W 16-4,52,44,16,18,13,2,0,3,16,0,0,4,3,.409,.490,.659,1.149,29,0,3,1,0,0
824,SDP,2021-05-02,,SFG,L 1-7,36,35,1,8,6,1,0,1,1,0,0,1,9,.229,.250,.343,.593,12,0,0,0,0,0
825,PIT,2021-05-02,,STL,L 0-3,33,29,0,5,3,2,0,0,0,0,0,2,4,.172,.273,.241,.514,7,2,2,0,0,0
826,NYM,2021-05-02,@,PHI,W 8-7,47,45,8,17,12,4,0,1,7,0,0,2,9,.378,.404,.533,.938,24,0,0,0,0,0
827,STL,2021-05-03,,NYM,W 6-5,33,30,6,9,3,3,1,2,6,0,0,2,5,.300,.333,.667,1.000,20,2,0,0,1,0
828,PHI,2021-05-03,,MIL,W 4-3,32,30,4,6,3,1,1,1,4,0,0,2,7,.200,.250,.400,.650,12,1,0,0,0,0
829,NYM,2021-05-03,@,STL,L 5-6,41,33,5,7,4,2,0,1,5,0,0,7,7,.212,.366,.364,.729,12,1,1,0,0,1
830,MIL,2021-05-03,@,PHI,L 3-4,38,32,3,7,4,2,0,1,3,0,0,5,12,.219,.316,.375,.691,12,0,0,0,1,0
831,PIT,2021-05-03,@,SDP,L 0-2,34,31,0,4,3,1,0,0,0,1,0,3,10,.129,.206,.161,.367,5,0,0,0,0,0
832,SEA,2021-05-03,,BAL,L 3-5,33,30,3,3,1,0,0,2,3,0,0,3,7,.100,.182,.300,.482,9,0,0,0,0,0
833,CLE,2021-05-03,@,KCR,W 8-6,44,35,8,10,4,4,0,2,8,0,0,8,9,.286,.419,.571,.990,20,1,0,1,0,1
834,TEX,2021-05-03,@,MIN,L 5-6,41,36,5,9,5,2,0,2,5,2,0,5,11,.250,.341,.472,.814,17,0,0,0,0,0
835,LAA,2021-05-03,,TBR,L 3-7,34,29,3,6,2,2,0,2,3,1,1,5,11,.207,.324,.483,.806,14,2,0,0,0,0
836,OAK,2021-05-03,,TOR,W 5-4,36,31,5,9,4,3,0,2,5,0,0,4,8,.290,.389,.581,.970,18,1,1,0,0,0
837,BAL,2021-05-03,@,SEA,W 5-3,38,35,5,8,2,4,0,2,5,0,0,3,9,.229,.289,.514,.804,18,0,0,0,0,0
838,TBR,2021-05-03,@,LAA,W 7-3,42,36,7,9,6,1,0,2,7,0,0,6,15,.250,.357,.444,.802,16,0,0,0,0,0
839,TOR,2021-05-03,@,OAK,L 4-5,37,36,4,9,8,1,0,0,3,0,0,1,10,.250,.270,.278,.548,10,0,0,0,0,0
840,KCR,2021-05-03,,CLE,L 6-8,43,36,6,10,6,1,1,2,6,0,0,5,6,.278,.372,.528,.900,19,1,1,0,1,0
841,MIN,2021-05-03,,TEX,W 6-5,34,32,6,8,3,4,1,0,5,2,0,2,7,.250,.294,.438,.732,14,0,0,0,0,0
842,SDP,2021-05-03,,PIT,W 2-0,30,26,2,3,2,1,0,0,2,0,0,3,6,.115,.200,.154,.354,4,1,0,0,1,0
843,MIN,2021-05-04,,TEX,L 3-6 (10),35,33,3,4,2,0,0,2,3,0,0,2,11,.121,.171,.303,.474,10,1,0,0,0,0
844,CHW,2021-05-04,@,CIN,W 9-0,45,37,9,12,9,2,0,1,9,0,0,5,11,.324,.400,.459,.859,17,1,1,0,2,0
845,WSN,2021-05-04,,ATL,L 1-6,33,30,1,5,5,0,0,0,1,0,0,3,8,.167,.242,.167,.409,5,2,0,0,0,0
846,ARI,2021-05-04,@,MIA,L 3-9,40,36,3,9,7,1,0,1,2,0,0,3,12,.250,.308,.361,.669,13,1,0,1,0,0
847,SDP,2021-05-04,,PIT,L 1-2,34,31,1,4,4,0,0,0,1,1,0,3,7,.129,.206,.129,.335,4,0,0,0,0,0
848,SEA,2021-05-04,,BAL,W 5-2,33,28,5,6,3,1,0,2,5,0,1,4,7,.214,.303,.464,.767,13,0,0,0,1,0
849,CLE,2021-05-04,@,KCR,W 7-3,40,34,7,7,4,2,0,1,6,0,0,6,9,.206,.325,.353,.678,12,1,0,0,0,0
850,DET,2021-05-04,@,BOS,L 7-11,42,36,7,10,7,2,0,1,7,3,0,5,13,.278,.381,.417,.798,15,2,1,0,0,0
851,TEX,2021-05-04,@,MIN,W 6-3 (10),44,39,6,11,5,4,0,2,6,0,0,2,7,.282,.326,.538,.864,21,0,1,1,1,0
852,NYY,2021-05-04,,HOU,W 7-3,41,32,7,9,7,1,0,1,4,1,0,9,8,.281,.439,.406,.845,13,1,0,0,0,0
853,LAA,2021-05-04,,TBR,L 3-8,35,32,3,6,4,1,0,1,3,0,0,3,12,.188,.257,.313,.570,10,0,0,0,0,0
854,OAK,2021-05-04,,TOR,W 4-1,34,29,4,6,4,1,0,1,4,0,0,4,9,.207,.324,.345,.668,10,1,1,0,0,0
855,PHI,2021-05-04,,MIL,W 6-5,32,31,6,8,5,0,0,3,6,0,0,0,11,.258,.258,.548,.806,17,0,0,1,0,0
856,MIL,2021-05-04,@,PHI,L 5-6,41,37,5,10,8,1,0,1,5,0,0,2,12,.270,.341,.378,.720,14,0,2,0,0,0
857,CIN,2021-05-04,,CHW,L 0-9,33,28,0,2,1,1,0,0,0,0,0,4,14,.071,.188,.107,.295,3,0,0,1,0,0
858,PIT,2021-05-04,@,SDP,W 2-1,37,35,2,10,6,4,0,0,2,1,0,2,3,.286,.324,.400,.724,14,1,0,0,0,0
859,MIA,2021-05-04,,ARI,W 9-3,38,35,9,12,8,2,0,2,8,0,0,3,6,.343,.395,.571,.966,20,1,0,0,0,1
860,ATL,2021-05-04,@,WSN,W 6-1,39,34,6,7,4,1,0,2,6,0,0,5,5,.206,.308,.412,.719,14,2,0,0,0,2
861,BAL,2021-05-04,@,SEA,L 2-5,41,34,2,7,6,0,0,1,2,1,0,6,9,.206,.341,.294,.636,10,0,1,0,0,0
862,TBR,2021-05-04,@,LAA,W 8-3,44,37,8,10,7,1,0,2,7,3,0,6,13,.270,.386,.459,.846,17,1,1,0,0,0
863,TOR,2021-05-04,@,OAK,L 1-4,30,29,1,3,2,1,0,0,1,0,0,1,10,.103,.133,.138,.271,4,1,0,0,0,0
864,BOS,2021-05-04,,DET,W 11-7,41,38,11,14,8,2,0,4,10,0,0,3,6,.368,.415,.737,1.151,28,1,0,0,0,0
865,KCR,2021-05-04,,CLE,L 3-7,39,35,3,10,7,2,0,1,3,3,0,4,8,.286,.359,.429,.788,15,1,0,0,0,0
866,HOU,2021-05-04,@,NYY,L 3-7,33,32,3,8,5,1,0,2,3,0,1,1,10,.250,.273,.469,.741,15,2,0,0,0,0
867,LAD,2021-05-04 (1),@,CHC,L 1-7 (7),30,28,1,7,6,0,0,1,1,0,0,1,6,.250,.300,.357,.657,10,2,1,0,0,0
868,SFG,2021-05-04 (1),@,COL,W 12-4 (7),36,32,12,12,7,2,0,3,12,0,0,4,5,.375,.444,.719,1.163,23,1,0,0,0,0
869,COL,2021-05-04 (1),,SFG,L 4-12 (7),33,29,4,7,6,0,0,1,4,2,0,3,6,.241,.333,.345,.678,10,0,1,0,0,0
870,CHC,2021-05-04 (1),,LAD,W 7-1 (7),28,24,7,6,3,2,0,1,5,2,0,3,7,.250,.357,.458,.815,11,0,1,0,0,0
871,CHC,2021-05-04 (2),,LAD,W 4-3 (9),40,32,4,8,4,1,1,2,4,1,0,6,11,.250,.385,.531,.916,17,1,1,1,0,0
872,LAD,2021-05-04 (2),@,CHC,L 3-4 (9),34,30,3,5,2,1,0,2,2,1,0,4,10,.167,.265,.400,.665,12,2,0,0,0,1
